"","genes","logFC","logCPM","F","PValue","FDR"
"1813","BVES",-1.38905215723788,2.68604384175032,8.53089751670167,0.00788598382384718,0.0300451668859965
"26127","MIR4253",0.925455256322614,0.0661510375081094,8.530032309758,0.00788867547838551,0.030050585993689
"25815","MIR221",1.48307834110051,-1.16244812362715,8.52194406809918,0.00791388712010799,0.030117549842237
"35760","UBE2V1",0.608406973935959,5.09407662964981,8.51901356157363,0.00792304368621365,0.0301412112948566
"32749","SLFN12L",-1.09335666251437,1.47522282697581,8.51848836799129,0.00792468592583538,0.0301412112948566
"16680","ENSG00000262772.1",1.29865285254342,-1.60135354965364,8.5137604568589,0.00793948668337632,0.0301786939340916
"8945","ENSG00000232284.3",-0.628783070537208,1.62487284825772,8.51135914435989,0.00794701570334021,0.0301945843472777
"27865","NKPD1",1.02298551995372,0.14239756574414,8.51047592762626,0.00794978690507503,0.0301959257143673
"7666","ENSG00000228389.1",-0.982542944083938,-0.6853076814282,8.50951122842637,0.00795281498834525,0.030202581785222
"22960","KRT222",-1.74656687262226,-1.19776210059841,8.50564689263062,0.00796495749259226,0.0302438442080388
"33901","STON1-GTF2A1L",-1.34553179792364,3.53382549600976,8.49673160664763,0.00799304930675883,0.0303261926822941
"21311","HCG22",-0.783208009009844,3.83148939541893,8.49215189701113,0.00800752239592275,0.030361642012087
"18065","ENSG00000268777.1",-1.79791601466442,-0.819119084672689,8.49173778738318,0.00800883251851539,0.0303617469777185
"14503","ENSG00000257883.1",2.34737631645948,-0.310092956242107,8.48967824585,0.00801535182936209,0.0303775169245766
"35032","TNFRSF13C",-1.93300307874542,1.15910512739142,8.48961297610471,0.00801555853127053,0.0303775169245766
"5358","EIF3E",0.655099493116085,6.6595815461282,8.48777367047539,0.00802138582700747,0.0303898718922071
"18863","ENSG00000272156.1",-1.00251138197767,-1.01624626567463,8.48725562771982,0.00802302793709539,0.0303901434377318
"6575","ENSG00000224957.1",-1.26306499751003,-1.34613565311364,8.48694120752057,0.00802402477842711,0.0303901434377318
"15507","ENSG00000260023.1",0.867350543655972,-0.858506218042776,8.48313119646152,0.00803611496466876,0.030415120829001
"34997","TMSB10",0.620743713744851,8.92936184501527,8.48283896583719,0.00803704312169927,0.030415120829001
"21091","GSDMA",1.21547262159265,-0.84210363737583,8.47958058735825,0.00804740012343871,0.030449448285506
"16385","ENSG00000261583.1",-0.79258887729838,0.857424428684894,8.47866837343679,0.00805030230622074,0.0304555620165829
"17032","ENSG00000264860.1",-0.840121823959652,-0.590000434513269,8.47250660660894,0.00806993611329514,0.0305249620518074
"17847","ENSG00000267724.1",-0.626274276956466,2.52022111080452,8.47127861088246,0.00807385531031895,0.030534908062588
"28995","PARP15",-2.015898299633,2.57254618592314,8.47052449352744,0.00807626314824191,0.0305391359263101
"25429","METTL21EP",-1.11083991694804,-1.58932550422057,8.46939105935145,0.00807988360806895,0.0305455928575832
"23590","LINC00663",-0.685504325379799,0.82283356965417,8.4679235220528,0.00808457393809408,0.0305550161227509
"7222","ENSG00000226963.1",0.587806244283244,4.26927774620377,8.46759473423149,0.00808562517461603,0.0305550161227509
"11272","ENSG00000243150.1",0.602148229800627,1.07456884712333,8.46689100713128,0.00808787571590405,0.0305586430855456
"1360","ATP6V1E2",0.723141744059893,0.117724200535943,8.46560581256738,0.00809198759517772,0.030566723651381
"22338","ITGA7",-1.44695823377044,4.42006130490796,8.46541553420705,0.00809259657220089,0.030566723651381
"33391","SOCS1",0.893494680823102,1.9613438619897,8.46330801583963,0.00809934497481768,0.0305873332714641
"27473","N4BP2L1",-0.678558842190902,3.24608333785315,8.46199233066317,0.00810356103226017,0.0305945337218707
"9923","ENSG00000235295.1",-1.60364396686494,-1.56989080273467,8.46125412987991,0.00810592762758365,0.0305945337218707
"20057","FLJ41941",-1.60364396686494,-1.56989080273467,8.46125412987991,0.00810592762758365,0.0305945337218707
"22288","IRF7",0.611289090478607,4.38789025293258,8.45899375119434,0.00811317891935211,0.0306102806240097
"35369","TRMT12",1.22939169896278,3.98361822409767,8.45826029323815,0.00811553339178935,0.0306142850622391
"18292","ENSG00000269939.1",-0.781519190051373,0.830246394862742,8.45750431092103,0.00811796095996217,0.0306160767343646
"23705","LOC100128176",-1.30692027116944,-0.384957932945019,8.45730699274767,0.00811859470911683,0.0306160767343646
"4852","DMPK",-1.00267108054088,4.22898373197646,8.45608627690967,0.00812251663633591,0.0306259884321154
"28333","OLFML2A",-0.817794383757854,4.49578819348693,8.45302394116239,0.00813236455549149,0.030641544407001
"15991","ENSG00000260920.1",0.755272315239946,-0.00761607703003268,8.45277109103536,0.00813317826543988,0.030641544407001
"22055","IKZF2",-0.697911839024705,3.89873550196636,8.4523890563129,0.00813440788164736,0.030641544407001
"28279","OAS3",0.76339940056314,5.70285985906563,8.45006268853594,0.00814189996067828,0.0306648873002002
"34542","THOC2",0.612163095019343,5.84230195136292,8.44718565302473,0.00815117601780612,0.0306949407064673
"29655","PLEK2",0.874759607972,4.46713019881389,8.44451614623396,0.0081597934143064,0.0307147138402465
"36460","XRCC6BP1",-0.627049427119782,2.07057830885666,8.44426071747809,0.00816061848786374,0.0307147138402465
"13355","ENSG00000254236.1",0.641543180906827,1.81293321803225,8.44013951043194,0.00817394336403899,0.0307513283241098
"4388","CYSLTR1",-1.006859142835,1.79299990369241,8.43721402066027,0.00818341678546895,0.0307771870366922
"26272","MIR4498",0.669580853910458,-0.353586897940576,8.43262625786419,0.00819829748267887,0.0308233592031796
"29223","PDGFB",0.693907879972682,3.00303191711234,8.42928995911756,0.00820913775997237,0.0308490481267298
"20131","FNDC9",-1.10426004309732,0.334865564714384,8.42875785232168,0.00821086814185285,0.0308490481267298
"15206","ENSG00000259481.1",-1.20758397704145,-1.65900693289854,8.42851892543072,0.00821164525003806,0.0308490481267298
"18985","ENSG00000272406.1",-0.733244710794178,-0.692965574453326,8.42572929100783,0.00822072453610878,0.0308733587234098
"29458","PIANP",-0.89294663604204,-0.521689196373229,8.42170107047633,0.00823385457228671,0.0309079605198807
"22863","KLHL32",1.53950235290673,1.87111700497845,8.42127873713665,0.00823523251512896,0.0309082323709065
"27890","NLRC3",-1.09578470249311,3.9482637716438,8.41953038240984,0.0082409395671415,0.0309198485344017
"15688","ENSG00000260381.2",0.619011678811518,-0.124971490904342,8.41861563332503,0.0082439272708548,0.0309261572076513
"21144","GTF2H2B",-0.592505724184054,3.02516448517007,8.41793035567408,0.00824616627185222,0.0309296556536916
"22585","KCTD14",0.874513440685538,3.00477698777031,8.41540649129777,0.00825441826748584,0.0309557029118846
"13111","ENSG00000253687.1",-0.91734091746497,1.00819614226698,8.41365299327683,0.00826015685639084,0.0309723176393812
"22337","ITGA6",0.62840129264394,8.02500561432339,8.41261896917883,0.00826354292428653,0.0309801074794115
"15848","ENSG00000260655.1",-2.19263353276268,0.379244835424416,8.41134405952698,0.00826771992041827,0.0309859536355711
"20552","GEMIN2",0.594420088496968,1.9114596708022,8.40919577490379,0.00827476364199752,0.031006561460214
"1657","BMF",-0.706532517950986,4.6497509034446,8.40846915547048,0.00827714755770021,0.031006561460214
"4899","DNAJB5",-1.13402159566692,2.73675900203422,8.40696720390462,0.00828207761395809,0.0310201214223158
"32114","SEZ6",-0.719551678493459,0.440709288909887,8.40474931543648,0.0082893636218472,0.0310339051060144
"28121","NSG1",-0.865934498396993,2.0626240465314,8.4046499490578,0.00828969021712502,0.0310339051060144
"3282","CEP19",0.644481964559066,0.491272143076098,8.39869110991123,0.00830930162729114,0.0310876605603852
"16669","ENSG00000262712.1",0.73517018255392,0.976374617144722,8.39639281284094,0.00831687935859655,0.0311048691355055
"22811","KLC2",0.589612393995254,3.14071069777986,8.39610079354856,0.00831784272426127,0.0311048691355055
"7662","ENSG00000228382.1",-1.15516520461097,-0.836278144758616,8.38854489135802,0.00834281242759395,0.0311712720256572
"37123","ZNF655",-0.794198646352149,5.83703443242525,8.3883373327509,0.00834349950693093,0.0311712720256572
"13813","ENSG00000255276.1",0.802536253222723,0.207038006017909,8.38110887288523,0.00836746687560665,0.0312509509828029
"29372","PGM1",-0.736597528141748,5.58689897863538,8.37384082226123,0.00839164227079982,0.0313362982273164
"29015","PATL1",0.654716408063556,4.493195220711,8.37116749171792,0.00840055386653684,0.031354739522349
"28194","NUDT19",0.661003430012842,4.24482049070392,8.3687344882683,0.00840867342140803,0.031375152600762
"16113","ENSG00000261096.1",-0.884383250739071,-0.600262369903296,8.36795770297551,0.00841126757940575,0.0313798865336324
"33319","SNORD96A",0.77486898473754,0.164498919347285,8.3651812038024,0.00842054723215714,0.0314046086517518
"18852","ENSG00000272141.1",0.793321320283951,3.4160495816243,8.36065493266599,0.00843569926905736,0.031451209479517
"30315","PRRT4",-1.46833892252657,-1.03526150418243,8.35551422202394,0.00845294475497094,0.0314956668356842
"29549","PITPNM3",-1.01710270898721,3.98465088129442,8.35441746630413,0.00845662907180112,0.0315044363925872
"16298","ENSG00000261428.1",-0.773679357087972,1.54602854735284,8.35023564786725,0.00847069329638688,0.0315459157146573
"17557","ENSG00000267225.1",-0.728211921954833,-0.0247161701650102,8.34630039225051,0.00848395190406718,0.0315813775674199
"30462","PTENP1",-1.3004911627452,-1.35078318217883,8.34486050919772,0.00848880886937178,0.0315944898573144
"34480","TFPT",0.627315610208941,2.8231750660931,8.34096135143061,0.0085019768177736,0.0316335535377636
"11068","ENSG00000241111.1",-0.977676464704117,3.76978033041528,8.33777483112307,0.00851275486847626,0.0316587294236845
"30163","PRICKLE2-AS1",-0.977676464704117,3.76978033041528,8.33777483112307,0.00851275486847626,0.0316587294236845
"29707","PLN",-2.10415084071644,5.02664209469957,8.3347293486173,0.00852306999349302,0.0316921127840344
"16433","ENSG00000261662.1",-0.812360075638551,-0.0658768216589042,8.33292746137414,0.00852917953646195,0.0317098501139662
"5783","ENSG00000203288.3",0.829690503225537,-0.259338486834792,8.33217873344239,0.0085317196238011,0.0317128944624308
"27046","MPPED1",-1.13194259251211,-1.94679733254788,8.33114403031456,0.00853523126919586,0.0317128944624308
"18761","ENSG00000271959.1",1.04079078164537,-0.2615085570424,8.33110716005638,0.00853535643145128,0.0317128944624308
"24347","LOC286367",-0.951743123280583,0.0235784602233781,8.32902402928836,0.0085424312641784,0.0317289427903604
"30202","PRKG1",-0.757037878313946,4.78419455106422,8.31186601460835,0.00860095141518873,0.0319365628536062
"6708","ENSG00000225376.1",-0.9279395140338,-1.43049196026527,8.30724820514586,0.00861677679098348,0.0319852917100241
"28227","NUP43",0.62051976287871,4.6844805853509,8.30320652166603,0.00863065418745612,0.0320262674967599
"27200","MSH6",0.657357098430124,5.65941998021663,8.30285165418021,0.00863187382879935,0.0320262674967599
"22538","KCNK10",-1.12242185594565,1.73475115383663,8.29661649110728,0.0086533345322715,0.0321008610234296
"32622","SLC3A1",-0.716490454785748,4.07214772513648,8.29276386204206,0.00866662431544351,0.0321400893903705
"32970","SNORA17",0.908165769721448,0.052767578807401,8.28826682329287,0.0086821655658714,0.0321826005592619
"2755","CCDC148",1.201904830132,-1.14336488282875,8.28685025556924,0.00868706744165666,0.0321957297559833
"20990","GPR98",-1.60525019160428,2.72006635985926,8.2834458767217,0.00869886043659722,0.0322243030568674
"31906","SDCBP2",-1.05148690232352,5.87821981296367,8.28292404910921,0.00870066964629852,0.0322259627465766
"2520","CACNG8",1.61209991171661,-0.121927888510857,8.28181545670374,0.00870451458805964,0.0322351607809029
"23323","LILRA2",1.76792955027134,0.12322136564014,8.27997711218328,0.00871089467770162,0.0322436572067833
"23645","LIPC",-1.07890287795981,-1.46648088954029,8.27768897409095,0.00871884302838573,0.0322629897932216
"30480","PTGIR",0.989108206319359,1.44520659351041,8.27588399161807,0.00872511869002035,0.0322772944417953
"12747","ENSG00000251417.1",-0.687406451775836,-0.730201469633277,8.27431388718532,0.00873058177707656,0.0322811999956719
"2002","C17orf107",1.35708437457095,1.84414918113052,8.27271502765386,0.00873614880293922,0.0322967399921277
"18925","ENSG00000272281.1",0.816497587788989,3.19978435582219,8.27178653715025,0.00873938349045605,0.0323036540416154
"12074","ENSG00000249474.1",-0.967222911597378,-1.16001128240751,8.26991096369496,0.00874592167845998,0.0323227748575617
"21821","HSPA5",0.674368267019085,8.13811732958132,8.26685909724692,0.00875657194922285,0.0323534856370154
"22378","ITPR1",-0.759360057299039,5.38682478961295,8.26674667187727,0.00875696456016874,0.0323534856370154
"36993","ZNF493",-0.687304075546873,3.55067982243367,8.26564010443907,0.00876082994464974,0.032362716326975
"37173","ZNF707",0.710095405063349,2.83127804857447,8.26284760107173,0.00877059291412358,0.032393726558795
"8424","ENSG00000230731.2",-1.07007698893116,-0.495123275473111,8.26157509871607,0.00877504574407818,0.0324021814251099
"20960","GPR35",0.785382419961852,5.53221592523402,8.26141123887464,0.00877561931564117,0.0324021814251099
"1244","ATAD5",0.707498015755918,3.8639922725652,8.25864025991263,0.00878532507335719,0.0324279031979625
"3048","CD8B",-1.18579917818108,1.64999417683499,8.25172240618477,0.00880960771338373,0.0325124649437818
"639","AMER3",-1.55643411949924,-0.538020508288995,8.25077975728674,0.00881292228543283,0.0325196282898414
"16208","ENSG00000261270.1",-0.682755267004081,2.97896970323571,8.24910464599943,0.00881881576826387,0.0325331599040642
"21750","HRH2",1.1592378782523,0.545522281583084,8.24883454716582,0.00881976645507266,0.0325331599040642
"14171","ENSG00000256633.1",-1.17568284881299,-0.523375110671264,8.24856597922416,0.008820711865858,0.0325331599040642
"5260","EEPD1",0.824483607961712,4.22540266345204,8.24746188489734,0.0088245996676462,0.0325393173561305
"19196","ESAM",0.740842652481723,3.05320013648212,8.24731126995503,0.00882513016868907,0.0325393173561305
"22459","KATNAL2",-0.714996121456692,1.33014149917738,8.24645635558407,0.00882814204528535,0.0325402869254446
"33950","STYK1",-0.919853082956105,3.69126662356479,8.24069971405837,0.00884845240350968,0.0325909662596099
"26038","MIR3687",1.57522414628985,0.270717433429798,8.24060860059445,0.00884877428159545,0.0325909662596099
"31866","SCN4B",-1.02868887510609,2.73760624225217,8.23897732631373,0.00885453930372656,0.0326071267717727
"2408","C8orf59",0.779470041026038,3.19441513070614,8.22913505569162,0.00888941073756098,0.0327151871928737
"32877","SMTN",-1.17327718873167,5.95024301318189,8.22711180438005,0.00889659797517846,0.0327365491237722
"906","APOBEC3A",2.21231844116176,0.588842336519619,8.2231823403572,0.00891057505925984,0.0327828849305325
"630","AMBP",0.907648439001903,-1.58931568186335,8.22242344665327,0.00891327723730439,0.032787731291669
"18133","ENSG00000269235.1",-0.668805303665322,-0.849704533812279,8.220956005307,0.00891850489790122,0.0327991585273495
"20707","GLTPD2",1.08261575166457,1.07547110650745,8.22077372607975,0.00891915449204124,0.0327991585273495
"1471","BACH2",-1.63587052470705,2.98948060451884,8.21904727151086,0.008925309707252,0.0328166962756936
"19997","FLJ13224",0.586763179742623,1.83670773984721,8.21767775776373,0.00893019568602906,0.0328261660773169
"4449","DBN1",0.859099549207529,4.42893038182846,8.21142594669992,0.00895253771546367,0.0329014794184419
"33829","STAP2",-0.802321534127275,5.47585485570607,8.20893510001624,0.00896145644239746,0.0329182720850043
"1647","BLOC1S1-RDH5",-0.633671439886117,4.7117177992499,8.2087778044309,0.00896201998481804,0.0329182720850043
"20239","FRRS1",-0.840768291455851,2.72928326331493,8.2087597510498,0.00896208466711947,0.0329182720850043
"27","AARD",-1.59926519031252,-0.869026487227449,8.20567442900163,0.00897314645716611,0.0329465326261488
"31995","SEMA4G",-0.858958658570445,4.8769735235263,8.20466222529152,0.00897677879503984,0.0329496492980726
"33275","SNORD60",0.636819220570567,1.49234248694299,8.20379859246423,0.00897987926538849,0.0329559202616761
"16212","ENSG00000261280.2",-0.809231862320741,-0.733410886682355,8.20067254963707,0.00899111176814278,0.0329869163351589
"27217","MSS51",-0.684810225846839,1.26460237019474,8.19911955988153,0.00899669775038452,0.0330022961326857
"278","ADAM33",-1.29974396379265,3.68433919191436,8.19465889105234,0.00901276378270752,0.0330561088389776
"11059","ENSG00000241014.1",-0.599726857901976,1.42602893198217,8.19303789706659,0.0090186099902638,0.0330724274348661
